-4.54354796115723e-06,-6.08275186179098e-06,-6.79889068930346e-06,-6.08275186179098e-06,-8.73604307003536e-06,-1.40675450519203e-05,-1.71593691754344e-05,-1.40675450519203e-05,-1.71593691754344e-05,-3.86612347042386e-05,-5.66423794461784e-05,-3.86612347042386e-05,-2.81319218282896e-05,-8.12933682482699e-05,0.000750900059138614,-8.12933682482432e-05
-7.89296034214517e-07,-8.65417459382932e-07,-4.1615462917418e-07,4.1615462917418e-07,-2.0807731458709e-06,-3.22259611047532e-06,-2.06819105432942e-06,2.06819105432942e-06,-5.37099351745886e-06,-1.50974897650736e-05,-2.01671803566252e-05,2.01671803566253e-05,-1.03409552716471e-05,-6.05015410698757e-05,-0.000526816941585618,0.000526816941585627
-1.10501444790032e-06,-2.01930740522684e-06,-2.91308240421926e-06,-2.91308240421926e-06,-2.0807731458709e-06,-5.37099351745886e-06,-1.03409552716471e-05,-1.03409552716471e-05,-3.22259611047532e-06,-1.50974897650736e-05,-6.05015410698757e-05,-6.05015410698757e-05,-2.06819105432942e-06,-2.01671803566253e-05,-0.000526816941585618,-0.000526816941585627
-3.76923070458326e-06,-5.34931067801601e-06,-6.60716842831972e-06,-6.60716842831972e-06,-6.60716842831972e-06,-1.132499250796e-05,-1.62879445241923e-05,-1.62879445241923e-05,-1.132499250796e-05,-2.62074029030574e-05,-5.11816273595239e-05,-5.11816273595239e-05,-1.62879445241923e-05,-5.11816273595239e-05,9.73194424159597e-05,9.73194424160531e-05
-6.7173745790243e-07,-8.70535055030524e-07,-7.20842128853516e-07,-1.87487463746784e-22,-1.52795853275685e-06,-2.71381280746193e-06,-3.1698924704699e-06,-6.96569828214988e-22,-3.2373059460066e-06,-9.10067887263452e-06,-2.18455396494306e-05,-4.7216045150636e-21,-5.23829202860751e-06,-2.30869588827253e-05,-0.000188510286560862,-7.40291365325244e-20
-7.83693700886169e-07,-1.52343634630342e-06,-2.5229474509873e-06,-3.06190264617227e-06,-1.27329877729737e-06,-3.39226600932741e-06,-7.92473117617476e-06,-1.13758485907932e-05,-1.6186529730033e-06,-6.82550915447589e-06,-3.2768309474146e-05,-7.71096534666316e-05,-8.73048671434586e-07,-5.77173972068133e-06,-9.4255143280431e-05,-0.00120898754782304
-3.08371796797021e-06,-4.54354796115723e-06,-6.08275186179098e-06,-6.79889068930346e-06,-4.9769766369332e-06,-8.73604307003536e-06,-1.40675450519203e-05,-1.71593691754344e-05,-7.66696278235723e-06,-1.71593691754344e-05,-3.86612347042386e-05,-5.66423794461784e-05,-1.00775118418375e-05,-2.81319218282896e-05,-8.12933682482432e-05,0.000750900059138614
-5.50473148013901e-07,-7.89296034214517e-07,-8.65417459382932e-07,-4.1615462917418e-07,-1.10501444790032e-06,-2.0807731458709e-06,-3.22259611047532e-06,-2.06819105432942e-06,-2.01930740522684e-06,-5.37099351745886e-06,-1.50974897650736e-05,-2.01671803566252e-05,-2.91308240421926e-06,-1.03409552716471e-05,-6.05015410698757e-05,-0.000526816941585627
-5.50473148013901e-07,-1.10501444790032e-06,-2.01930740522684e-06,-2.91308240421926e-06,-7.89296034214517e-07,-2.0807731458709e-06,-5.37099351745886e-06,-1.03409552716471e-05,-8.65417459382932e-07,-3.22259611047532e-06,-1.50974897650736e-05,-6.05015410698757e-05,-4.1615462917418e-07,-2.06819105432942e-06,-2.01671803566253e-05,-0.000526816941585627
-2.5068076083951e-06,-3.76923070458326e-06,-5.34931067801601e-06,-6.60716842831972e-06,-3.76923070458326e-06,-6.60716842831972e-06,-1.132499250796e-05,-1.62879445241923e-05,-5.34931067801601e-06,-1.132499250796e-05,-2.62074029030574e-05,-5.11816273595239e-05,-6.60716842831972e-06,-1.62879445241923e-05,-5.11816273595239e-05,9.73194424159864e-05
